mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__bootstrap,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7843857765197754,0.05225497460877871,0.03600521087646484,0.009288452609678866,True,20,4,2,400,"{'clf__bootstrap': True, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9227365019217318,0.8820756348819823,0.9007846435543784,0.8918229537524647,0.8759784135898349,0.8946796295400785,0.016378132005022337,152
1.4745448589324952,0.05517589791504843,0.05827851295471191,0.008720785482133854,True,20,4,2,800,"{'clf__bootstrap': True, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.922886601034176,0.88223397130768,0.9007294437839436,0.8927129596832675,0.8794469639707735,0.8956019879559681,0.01561266196090171,147
0.36141467094421387,0.03596536491886344,0.019331026077270507,0.004474764492498531,True,20,4,5,200,"{'clf__bootstrap': True, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9227365019217318,0.8771306715943801,0.9008411163599508,0.8988635110159283,0.8595383254824605,0.8918220252748903,0.021655043463560848,157
0.7309276103973389,0.04783898388148174,0.03414311408996582,0.00453187697008968,True,20,4,5,400,"{'clf__bootstrap': True, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9227365019217318,0.8820756348819823,0.9007846435543784,0.8918229537524647,0.8759784135898349,0.8946796295400785,0.016378132005022337,152
1.4471511363983154,0.05405490179344114,0.06258959770202636,0.008641418857140275,True,20,4,5,800,"{'clf__bootstrap': True, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.922886601034176,0.88223397130768,0.9007294437839436,0.8927129596832675,0.8794469639707735,0.8956019879559681,0.01561266196090171,147
0.36489577293395997,0.010383592745681798,0.01951141357421875,0.0024116037810019628,True,20,4,10,200,"{'clf__bootstrap': True, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9224491388656456,0.8898298472148808,0.8970143147038167,0.8882490091380231,0.8857405647127742,0.8966565749270281,0.013430078071444805,140
0.6925398826599121,0.011653979590522896,0.03212065696716308,0.0018904029376497979,True,20,4,10,400,"{'clf__bootstrap': True, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.9262830908341745,0.8937323709971794,0.8939292780796958,0.8957671362105767,0.882165791881829,0.898375533600691,0.014762922213422089,123
1.3394856452941895,0.010889699620935112,0.05734496116638184,0.005263646067055139,True,20,4,10,800,"{'clf__bootstrap': True, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.922932169500797,0.8854299179396562,0.8970143147038167,0.8994100700469833,0.8855069962257203,0.8980586936833947,0.013701370957846357,127
0.4881197452545166,0.014643609344778995,0.01968803405761719,0.0033433586423724216,False,,1,2,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9345989739110638,0.8961853869060595,0.9157099167538699,0.9084168156464906,0.9180181466886426,0.9145858479812252,0.012571422689829833,7
0.9270250797271729,0.04148258199203868,0.043617963790893555,0.007033760925073219,False,,1,2,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9411599141980718,0.8898854724523902,0.9182097970985242,0.9155744645727225,0.9111762332510495,0.9152011763145517,0.016371513334764328,5
1.941229772567749,0.03529674857326313,0.08168911933898926,0.010702788647201731,False,,1,2,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9411599141980718,0.896305023404785,0.9148197369898495,0.9127706964230582,0.9109723909345705,0.915205552390067,0.01452484716474308,4
0.5325461864471436,0.056488771115318484,0.02363553047180176,0.0015162284271602723,False,,1,5,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9419263709927568,0.8797689641142331,0.9123525154164839,0.9226881483399697,0.9039497882626905,0.9121371574252267,0.02055966918673939,20
0.9557116031646729,0.038208630012739185,0.037293529510498045,0.006611722299628614,False,,1,5,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9378265042508822,0.8981465695263909,0.9121047969184701,0.92344546213237,0.9074237791016342,0.9157894223859495,0.013704587780305963,3
1.8496469497680663,0.08171420170608602,0.08420681953430176,0.00768151327235132,False,,1,5,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9375984896282439,0.8999906285428122,0.9118419966725354,0.9130735659336325,0.9039767407775576,0.9132962843109563,0.01308935526590765,12
0.43436408042907715,0.016960479756842013,0.023250389099121093,0.004960346427737644,False,,1,10,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9267643204874195,0.9014111258028178,0.9008460298457496,0.9098380046093185,0.9100973263551612,0.9097913614200934,0.009364020884275381,29
0.9689067840576172,0.04252101011344461,0.05065975189208984,0.011083189655726005,False,,1,10,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.9343083475436417,0.9011072204568957,0.9053552450545839,0.9062175284959283,0.9137034004256631,0.9121383483953425,0.011804326604260725,18
1.749539041519165,0.03220523767171816,0.06659483909606934,0.00855118621555853,False,,1,10,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9303066698081881,0.8939993836945702,0.9084208380462847,0.9195215092705702,0.9104258343719354,0.9125348470383097,0.012079631943831432,15
0.44048347473144533,0.025099226622272014,0.02490062713623047,0.0071597759638842955,False,,2,2,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9415546611265005,0.8899689533855207,0.9150277751544567,0.906286879993851,0.9106462754027573,0.9126969090126172,0.01673353717089181,13
0.8886830806732178,0.06619782640262854,0.042276954650878905,0.0193055582282291,False,,2,2,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.945151617265726,0.8899036964818886,0.9111939453906276,0.9099414242484084,0.9000149242294999,0.9112411215232301,0.01861680087001053,23
1.8062983512878419,0.021869767896942803,0.06139297485351562,0.0062846705427262286,False,,2,2,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9341266005764183,0.8906596574505142,0.9078782004880154,0.9100487286530414,0.9009094301748128,0.9087245234685604,0.014388539681228942,34
0.47646098136901854,0.034511585533580545,0.023857259750366212,0.007154616224245394,False,,2,5,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9307147418007468,0.8874067836947975,0.9114588738781954,0.9129214898374985,0.8871067754161971,0.905921732925487,0.01668026250955012,54
0.8977262020111084,0.016474934750212715,0.03692793846130371,0.006903119922652339,False,,2,5,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9374535914863387,0.9015567369614066,0.9084414877764414,0.9164334568515754,0.896806028000382,0.9121382602152288,0.014283044612660568,19
1.711410140991211,0.09635965522605588,0.05702829360961914,0.005384137443888709,False,,2,5,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9336845953033907,0.9015567369614066,0.9078782004880154,0.8994516346613375,0.9011299835645452,0.9087402301957391,0.012796568928254379,32
0.41228470802307127,0.04427502138345944,0.018143272399902342,0.0033041164635556723,False,,2,10,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9306471824662003,0.891482522814315,0.9079507876624201,0.903017674016251,0.8900180257880798,0.9046232385494533,0.014675740031686141,65
0.8025320529937744,0.03857159496138449,0.029169845581054687,0.004433326410143743,False,,2,10,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.934276288113086,0.894618797567131,0.9082350827584886,0.8997200294553693,0.8937714773152229,0.9061243350418596,0.014986482804780136,50
1.6794127941131591,0.08809531596317248,0.061217641830444335,0.003961657037778572,False,,2,10,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9266210919939472,0.8954413623764752,0.9082350827584886,0.9064225467961845,0.8937618949997044,0.9060963957849599,0.011761064216145358,52
0.42197704315185547,0.0206054198227339,0.019815349578857423,0.0037659243524036288,False,,4,2,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9266989052321308,0.8971054569051914,0.9046285285262075,0.9059597249625035,0.8690300020909634,0.9006845235433992,0.0186276645146245,108
0.8065900325775146,0.030538124473370506,0.030909204483032228,0.0017602872158686334,False,,4,2,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9266989052321308,0.8976646215983355,0.9046285285262075,0.8997541689853072,0.8794353884721274,0.9016363225628217,0.015161033815167604,95
1.5513554573059083,0.012777808693827955,0.0538841724395752,0.008328486024668274,False,,4,2,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9229895344341524,0.8972126724392527,0.9081310475598062,0.902992464387802,0.8867811698931244,0.9036213777428277,0.012004351307549134,71
0.38907299041748045,0.026278742481901846,0.022740745544433595,0.007249111534201984,False,,4,5,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9266989052321308,0.8971054569051914,0.9046285285262075,0.9059597249625035,0.8690300020909634,0.9006845235433992,0.0186276645146245,108
0.7773162364959717,0.027962986855857536,0.03302292823791504,0.00291711178511537,False,,4,5,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9266989052321308,0.8976646215983355,0.9046285285262075,0.8997541689853072,0.8794353884721274,0.9016363225628217,0.015161033815167604,95
1.5757514476776122,0.020608515476877122,0.05253615379333496,0.012226020947904218,False,,4,5,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9229895344341524,0.8972126724392527,0.9081310475598062,0.902992464387802,0.8867811698931244,0.9036213777428277,0.012004351307549134,71
0.41416730880737307,0.014985615573937607,0.02197299003601074,0.0024221761232327537,False,,4,10,200,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9264683582690534,0.8935822838620542,0.9045733287557727,0.903097419180669,0.8864341755506849,0.9028311131236469,0.01353680905361805,83
0.7766824245452881,0.01320657443272291,0.03156161308288574,0.004298428129906882,False,,4,10,400,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.9264597674876442,0.8898298472148808,0.911919041630674,0.9066655306357774,0.8830915469523459,0.9035931467842644,0.015565258883947051,75
1.4877230167388915,0.035490975232462856,0.058245372772216794,0.006183081279620535,False,,4,10,800,"{'clf__bootstrap': False, 'clf__max_depth': None, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9263271825449328,0.8935822838620542,0.9082350827584886,0.8999443792584854,0.8794750840447438,0.9015128024937409,0.015568921741292778,99
0.4437089920043945,0.04204110068624994,0.024061870574951173,0.004349142636613377,False,10,1,2,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9307730626455397,0.8820332524447817,0.9084371168793725,0.9046106477589699,0.8967230310272878,0.9045154221511904,0.01594378722840692,67
0.8222865104675293,0.02466774696311135,0.03290648460388183,0.0037466570712383043,False,10,1,2,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9340862737352047,0.889364079512451,0.8981248519125833,0.9194417466386048,0.8963013542856959,0.907463661216908,0.01668318519224836,40
1.6161341190338134,0.07253286327523237,0.05828704833984375,0.015886481942134864,False,10,1,2,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9305546185308551,0.8921649900165594,0.9081080946434799,0.9164019119223586,0.8966060792031574,0.9087671388632821,0.013834313048344772,31
0.4215566158294678,0.009415155118311352,0.019223356246948244,0.0020920508777098343,False,10,1,5,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9345862623155613,0.890463312998924,0.9118464544562693,0.9130271706704695,0.8790425402596398,0.9057931481401728,0.019331921222052365,56
0.83507399559021,0.03974713264643353,0.029769325256347658,0.005267989855792856,False,10,1,5,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.927237137763904,0.8937323709971794,0.9118019806661328,0.9096034524084217,0.8898705353902621,0.9064490954451798,0.013470781608104297,45
1.5646470069885254,0.027289761264385533,0.05340356826782226,0.002314070298265641,False,10,1,5,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9233696583219161,0.8937756470296053,0.9080639557758114,0.9097176070095355,0.8901303560815591,0.9050114448436855,0.011968122181023113,62
0.4048353672027588,0.011701758762108026,0.025145626068115233,0.002200603255729622,False,10,1,10,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9232325695681164,0.886696402334075,0.9082544824369263,0.91939445465304,0.8933861392432405,0.9061928096470797,0.014233819225137815,49
0.8100581645965577,0.03478702966290201,0.03557744026184082,0.004289753797727818,False,10,1,10,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.9303090358670042,0.886696402334075,0.9084006201219151,0.9093735460942137,0.8929752434460757,0.9055509695726569,0.015161385421631656,57
1.5656984806060792,0.0315343725853677,0.057269954681396486,0.00370264567517908,False,10,1,10,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9268666950752659,0.8904137759653901,0.9081365429502162,0.9059317784527903,0.8930789535884879,0.9048855492064302,0.012989705543166143,63
0.4170065879821777,0.015030684428797377,0.021249675750732423,0.00464814110226723,False,10,2,2,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9269637098529697,0.8842371809411284,0.9078946572871852,0.9028389667394093,0.8932557891274643,0.9030380607896313,0.014458414664362018,82
0.8124298095703125,0.014602075843799443,0.033898210525512694,0.005170396328995977,False,10,2,2,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9267645894595935,0.8838439124188585,0.9114923920976216,0.905793089212481,0.8896584530810857,0.903510487253928,0.015416402709422745,79
1.5828023910522462,0.022155821695637377,0.056556987762451175,0.007266578470391037,False,10,2,2,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9230736063510946,0.8834315343595717,0.9114142212944163,0.9029705104042874,0.8905866062079772,0.9022952957234696,0.01420059022671959,87
0.38905696868896483,0.02197457656534241,0.020815944671630858,0.006003061424353457,False,10,2,5,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9271464638929696,0.9015493044796308,0.9081302489069285,0.9023918181268983,0.8829785677711944,0.9044392806355243,0.0141587123695539,68
0.8098155975341796,0.0600668956582776,0.03315882682800293,0.004618773431518335,False,10,2,5,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9299215579858691,0.9014111258028178,0.907662315047081,0.8951935488613475,0.8833504527469114,0.9035078000888053,0.01545825390643974,80
1.593812894821167,0.01748740496741558,0.05597867965698242,0.005738768838182409,False,10,2,5,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9195483239528864,0.8974920016926037,0.9078782004880154,0.8919946174669274,0.8867811698931244,0.9007388626987114,0.011718251544183465,107
0.3992616176605225,0.008832317926694724,0.01773800849914551,0.003084916145267775,False,10,2,10,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9308260889151075,0.8937323709971794,0.9043574433148382,0.9068426022758311,0.8830799816549174,0.9037676974315747,0.015941447552746322,70
0.784177589416504,0.017649677013605796,0.032164478302001955,0.001184138084020746,False,10,2,10,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.9268666950752659,0.8906596574505142,0.9006050747875187,0.8964495996771807,0.8927259804451435,0.9014614014871247,0.013147362093677955,103
1.525683307647705,0.03802339840971095,0.053378057479858396,0.00511331722266183,False,10,2,10,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9233696583219161,0.8977171206181322,0.9008411163599508,0.8965625635230062,0.8899600204712607,0.9016900958588533,0.011405217959307434,94
0.38506345748901366,0.006276773184169523,0.020311832427978516,0.0009086984022902245,False,10,4,2,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9163361058086373,0.8824370799503614,0.9008411163599508,0.8897122248036116,0.8896592509270941,0.8957971555699309,0.011836231611077837,145
0.793312406539917,0.11641390010826264,0.037360620498657224,0.005938400694363703,False,10,4,2,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9264965458095341,0.8939482669353371,0.9008411163599508,0.8992673611415588,0.8893424501016477,0.9019791480696057,0.012914587750132,88
1.743257713317871,0.10001210914252691,0.10794544219970703,0.07533548912795754,False,10,4,2,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9192780893169779,0.9009400218028054,0.9008411163599508,0.8927977476191461,0.8830883776080679,0.8993890705413896,0.011910038477703812,121
0.43706226348876953,0.021342005428679055,0.023009729385375977,0.004747274693564491,False,10,4,5,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9163361058086373,0.8824370799503614,0.9008411163599508,0.8897122248036116,0.8896592509270941,0.8957971555699309,0.011836231611077837,145
1.062908124923706,0.03429025931141303,0.04019231796264648,0.006708901471907305,False,10,4,5,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9264965458095341,0.8939482669353371,0.9008411163599508,0.8992673611415588,0.8893424501016477,0.9019791480696057,0.012914587750132,88
1.5660030841827393,0.08591396418986276,0.048552942276000974,0.005278622954075298,False,10,4,5,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9192780893169779,0.9009400218028054,0.9008411163599508,0.8927977476191461,0.8830883776080679,0.8993890705413896,0.011910038477703812,121
0.3954606056213379,0.016402223286375653,0.022258853912353514,0.006753061257814997,False,10,4,10,200,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9231209882726589,0.8796531673953439,0.9046285285262075,0.8928017065706599,0.8901611857522752,0.8980731153034289,0.014832735708499339,126
0.7792399883270263,0.039435423905043517,0.037171030044555665,0.004340880522516391,False,10,4,10,400,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.9229410214083832,0.8895792206484648,0.911919041630674,0.8928017065706599,0.8729562762934646,0.8980394533103293,0.017555092495030778,129
1.500704288482666,0.0709209932317496,0.06517214775085449,0.026011357910528977,False,10,4,10,800,"{'clf__bootstrap': False, 'clf__max_depth': 10, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9192126024900908,0.8900096157348035,0.9044364924120397,0.8932890013726792,0.8759430717687785,0.8965781567556783,0.014517868849697683,142
0.47330751419067385,0.03477316918148039,0.02356119155883789,0.0070936868550550225,False,20,1,2,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9310871476025432,0.8960005870906816,0.9157099167538699,0.9115516305318051,0.9247827466165937,0.9158264057190987,0.012037081390213056,2
0.8658095359802246,0.03576486995911803,0.03807053565979004,0.007075264752290266,False,20,1,2,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9409249224409014,0.8898854724523902,0.9182097970985242,0.9155744645727225,0.9111271799384989,0.9151443673006074,0.01629949956352497,6
1.8274722576141358,0.05449637616796058,0.07217001914978027,0.012008613614859822,False,20,1,2,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9411599141980718,0.896305023404785,0.9148197369898495,0.9127706964230582,0.9075946519479651,0.914530004592746,0.014782288397231903,8
0.4405632019042969,0.02306370210099489,0.019149589538574218,0.004564653789522432,False,20,1,5,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9419263709927568,0.8797689641142331,0.9123525154164839,0.9226881483399697,0.9039497882626905,0.9121371574252267,0.02055966918673939,20
0.9036264419555664,0.028691759238430405,0.03208479881286621,0.004871552653084513,False,20,1,5,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9378265042508822,0.8981465695263909,0.9121047969184701,0.92344546213237,0.9106671847259921,0.916438103510821,0.013365837244380997,1
1.7596925735473632,0.040324437579446135,0.05259413719177246,0.002847986355614684,False,20,1,5,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9375984896282439,0.8965701277214906,0.9118419966725354,0.9164977449530295,0.9039767407775576,0.9132970199505713,0.013925370295126952,11
0.4333049774169922,0.04732157555560493,0.02772679328918457,0.011124823381207273,False,20,1,10,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9267643204874195,0.9014111258028178,0.9008460298457496,0.9098380046093185,0.9135585753474569,0.9104836112185524,0.009488168136383597,27
0.8277331829071045,0.02502672023830083,0.03419055938720703,0.00373348332178808,False,20,1,10,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.9343083475436417,0.9050762966718565,0.9053552450545839,0.9062175284959283,0.917182188325396,0.9136279212182812,0.01128533757810816,9
1.6560634613037108,0.06469486650860728,0.06697998046875,0.014846700263099146,False,20,1,10,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9343261540820311,0.8939993836945702,0.9084208380462847,0.9195215092705702,0.9104258343719354,0.9133387438930785,0.013306988140344934,10
0.43352231979370115,0.005835961486121851,0.02277402877807617,0.0018676284414627033,False,20,2,2,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9415546611265005,0.8899689533855207,0.9150277751544567,0.906286879993851,0.9106462754027573,0.9126969090126172,0.01673353717089181,13
0.8815976619720459,0.12127481218535983,0.04566001892089844,0.014249938338032111,False,20,2,2,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.945151617265726,0.8899036964818886,0.9111939453906276,0.9099414242484084,0.9000149242294999,0.9112411215232301,0.01861680087001053,23
1.861691427230835,0.06995653347619957,0.061790180206298825,0.0022274674567832036,False,20,2,2,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9339893056832465,0.8906596574505142,0.9078782004880154,0.9100487286530414,0.9009166857727857,0.9086985156095206,0.014339297988418973,35
0.46842069625854493,0.03347363791356851,0.021109390258789062,0.003375859036405488,False,20,2,5,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.933912609926029,0.8874067836947975,0.9114588738781954,0.9129214898374985,0.8871067754161971,0.9065613065505435,0.017651665196229713,44
